SaleTransaction{uuid='2C10BF42-59C1-8993-C190-55BBEB22061C',timestamp='04/30/2022 01:30:39',type='italian',size='XL',price='CAD$5.50',offer='',discount='',userId=3080,country=CANADA,city='Montreal'}
SaleTransaction{uuid='9CEF34D4-A085-6A8E-6336-B023A341B368',timestamp='04/19/2022 01:42:59',type='blend',size='L',price='CAD$4.50',offer='',discount='',userId=3095,country=CANADA,city='Montreal'}
SaleTransaction{uuid='C5E65A47-D6B5-E628-F248-0EB492661D44',timestamp='04/23/2022 02:32:39',type='brazilian',size='M',price='CAD$3.50',offer='30%',discount='',userId=3038,country=CANADA,city='Montreal'}
SaleTransaction{uuid='27BFCC0A-CFC9-A993-F651-EC68F7F1DEF7',timestamp='04/05/2022 11:59:05',type='blend',size='S',price='CAD$2.50',offer='',discount='gft',userId=3009,country=CANADA,city='Montreal'}
SaleTransaction{uuid='2DD4312E-E925-D383-91EF-08CC1D45C448',timestamp='04/24/2022 06:28:30',type='brazilian',size='XL',price='CAD$5.50',offer='25%',discount='',userId=3089,country=CANADA,city='Montreal'}
SaleTransaction{uuid='97FD0E4D-8A96-C8F5-AA2D-8367543016E4',timestamp='04/16/2022 04:49:45',type='blend',size='S',price='CAD$2.50',offer='',discount='ga',userId=3080,country=CANADA,city='Montreal'}
SaleTransaction{uuid='4A485B67-876C-60B4-C3E1-2773151552C0',timestamp='04/04/2022 04:39:19',type='brazilian',size='M',price='CAD$3.50',offer='',discount='',userId=3060,country=CANADA,city='Montreal'}
SaleTransaction{uuid='DBB37417-AA4E-CD50-F895-7AF2E09F675E',timestamp='04/13/2022 04:43:44',type='brazilian',size='L',price='CAD$4.50',offer='25%',discount='gft',userId=3096,country=CANADA,city='Montreal'}
SaleTransaction{uuid='F55A7FCA-2C8A-D316-3D9C-7B0F072B477A',timestamp='04/06/2022 09:44:47',type='brazilian',size='M',price='CAD$3.50',offer='',discount='',userId=3073,country=CANADA,city='Montreal'}
SaleTransaction{uuid='7B5E155A-69E7-A9B7-0F00-22BE83F12EBD',timestamp='04/15/2022 05:28:38',type='colombian',size='S',price='CAD$2.50',offer='',discount='',userId=3074,country=CANADA,city='Montreal'}
SaleTransaction{uuid='FAEA270C-F37B-1285-AEAD-2A855C616FE0',timestamp='04/04/2022 09:37:02',type='colombian',size='XL',price='CAD$5.50',offer='',discount='',userId=3015,country=CANADA,city='Montreal'}
SaleTransaction{uuid='B0C6FF34-7BA9-7231-2EBD-574C6913FAB9',timestamp='04/05/2022 02:24:28',type='blend',size='L',price='CAD$4.50',offer='',discount='',userId=3029,country=CANADA,city='Montreal'}
SaleTransaction{uuid='983D4D86-73E1-CC35-F2DF-A9AAC3B0EF71',timestamp='04/04/2022 12:05:04',type='colombian',size='M',price='CAD$3.50',offer='',discount='',userId=3056,country=CANADA,city='Montreal'}
SaleTransaction{uuid='266C04E1-6AF7-52AF-4640-32EFA7AD4F1B',timestamp='04/24/2022 01:26:24',type='colombian',size='XL',price='CAD$5.50',offer='30%',discount='',userId=3027,country=CANADA,city='Montreal'}
SaleTransaction{uuid='FF87AC31-A8B1-382A-AEA1-F554DE317C48',timestamp='04/28/2022 04:43:06',type='brazilian',size='L',price='CAD$4.50',offer='15%',discount='',userId=3056,country=CANADA,city='Montreal'}
SaleTransaction{uuid='D96D418C-4117-F6D4-0AF0-188AE354E0DB',timestamp='04/17/2022 09:06:01',type='colombian',size='L',price='CAD$4.50',offer='',discount='h&l',userId=3084,country=CANADA,city='Montreal'}
SaleTransaction{uuid='F2AD7059-E280-AF84-EC4B-EDEC42C446F6',timestamp='04/04/2022 03:00:53',type='blend',size='XL',price='CAD$5.50',offer='25%',discount='',userId=3077,country=CANADA,city='Montreal'}
SaleTransaction{uuid='F12EA63E-A855-0F50-CECD-9A3B2444964D',timestamp='04/22/2022 11:41:54',type='colombian',size='S',price='CAD$2.50',offer='25%',discount='gft',userId=3040,country=CANADA,city='Montreal'}
SaleTransaction{uuid='85A00C7D-A436-B0B5-C369-048833C69FEC',timestamp='04/20/2022 01:54:04',type='italian',size='XL',price='CAD$5.50',offer='15%',discount='',userId=3099,country=CANADA,city='Montreal'}
SaleTransaction{uuid='A2D9AE1E-7B39-9979-AE4B-9E33B9B6FB5B',timestamp='04/23/2022 04:41:34',type='brazilian',size='M',price='CAD$3.50',offer='20%',discount='',userId=3056,country=CANADA,city='Montreal'}
SaleTransaction{uuid='11E914B3-E453-9967-9436-DB9411BDD281',timestamp='04/04/2022 01:00:16',type='blend',size='XL',price='CAD$5.50',offer='',discount='',userId=3043,country=CANADA,city='Montreal'}
SaleTransaction{uuid='DE33D8CA-7B2B-F1FD-123C-55D330CA0398',timestamp='04/11/2022 07:05:05',type='italian',size='M',price='CAD$3.50',offer='',discount='',userId=3029,country=CANADA,city='Montreal'}
SaleTransaction{uuid='C4C4A89D-77B2-179B-AA3B-88C9518EFE7C',timestamp='04/04/2022 07:27:56',type='brazilian',size='XL',price='CAD$5.50',offer='',discount='',userId=3022,country=CANADA,city='Montreal'}
SaleTransaction{uuid='9CE65FDA-A83A-C8BF-7925-AC41CEB1078E',timestamp='04/03/2022 03:13:27',type='brazilian',size='XL',price='CAD$5.50',offer='20%',discount='ga',userId=3024,country=CANADA,city='Montreal'}
SaleTransaction{uuid='046D3E7C-214B-868E-0BDE-5016030F0B2A',timestamp='04/04/2022 11:30:07',type='brazilian',size='S',price='CAD$2.50',offer='20%',discount='h&l',userId=3010,country=CANADA,city='Montreal'}
SaleTransaction{uuid='85A20F2B-A0A5-B592-564E-6369C8295ECC',timestamp='04/30/2022 02:02:44',type='colombian',size='XL',price='CAD$5.50',offer='',discount='ga',userId=3088,country=CANADA,city='Montreal'}
SaleTransaction{uuid='5DD377BE-E09F-B58D-ED4E-9D81F3E8A019',timestamp='04/12/2022 11:11:34',type='brazilian',size='S',price='CAD$2.50',offer='',discount='gft',userId=3006,country=CANADA,city='Montreal'}
SaleTransaction{uuid='F1354B09-4452-E6A6-74EB-C98F48A2CD8F',timestamp='04/11/2022 12:53:58',type='brazilian',size='S',price='CAD$2.50',offer='15%',discount='sg',userId=3066,country=CANADA,city='Montreal'}
SaleTransaction{uuid='8F2C05E0-71A4-B0DC-223A-67639A55F107',timestamp='04/12/2022 04:14:06',type='brazilian',size='L',price='CAD$4.50',offer='',discount='sg',userId=3020,country=CANADA,city='Montreal'}
SaleTransaction{uuid='67709B9E-F93C-CCE8-035C-0F6FC4BC61C7',timestamp='04/15/2022 03:17:25',type='brazilian',size='M',price='CAD$3.50',offer='',discount='ga',userId=3039,country=CANADA,city='Montreal'}
SaleTransaction{uuid='0AD154B9-E379-0BA7-C597-9FB13CAF7EE1',timestamp='04/29/2022 04:29:07',type='colombian',size='XL',price='CAD$5.50',offer='',discount='',userId=3012,country=CANADA,city='Montreal'}
SaleTransaction{uuid='34B957B7-036E-151C-3DF2-996F926626B4',timestamp='04/27/2022 05:07:48',type='blend',size='S',price='CAD$2.50',offer='',discount='',userId=3024,country=CANADA,city='Montreal'}
SaleTransaction{uuid='9448147F-CCB2-118D-3092-7A46E6214D74',timestamp='04/17/2022 04:37:56',type='italian',size='XL',price='CAD$5.50',offer='',discount='',userId=3013,country=CANADA,city='Montreal'}
SaleTransaction{uuid='0E7BDC07-554C-A4F3-58A2-C48E5114ADB9',timestamp='04/18/2022 01:00:47',type='blend',size='S',price='CAD$2.50',offer='30%',discount='',userId=3039,country=CANADA,city='Montreal'}
SaleTransaction{uuid='1B2810D1-A753-657A-B5CE-C4097CE0C659',timestamp='04/13/2022 02:02:13',type='colombian',size='M',price='CAD$3.50',offer='',discount='',userId=3038,country=CANADA,city='Montreal'}
SaleTransaction{uuid='19720356-6D2C-D98F-3928-BD1B81488FB1',timestamp='04/04/2022 11:33:34',type='italian',size='M',price='CAD$3.50',offer='',discount='',userId=3038,country=CANADA,city='Montreal'}
SaleTransaction{uuid='82D718F6-9FDB-48B1-E553-FF6E4F74DE2A',timestamp='04/04/2022 05:32:15',type='brazilian',size='XL',price='CAD$5.50',offer='',discount='h&l',userId=3055,country=CANADA,city='Montreal'}
SaleTransaction{uuid='CD917C7B-A34E-1EB1-F083-7E78BE8D4AD9',timestamp='04/19/2022 04:42:05',type='colombian',size='XL',price='CAD$5.50',offer='25%',discount='gft',userId=3093,country=CANADA,city='Montreal'}
SaleTransaction{uuid='D49A28A8-51C2-9021-378C-D699B03D403E',timestamp='04/10/2022 01:57:05',type='blend',size='S',price='CAD$2.50',offer='20%',discount='',userId=3027,country=CANADA,city='Montreal'}
SaleTransaction{uuid='F4123894-928B-E097-A5E5-A6FE95A11506',timestamp='04/06/2022 12:56:54',type='colombian',size='M',price='CAD$3.50',offer='',discount='',userId=3018,country=CANADA,city='Montreal'}
SaleTransaction{uuid='1D016916-8124-83CE-CDBC-861B9F79571D',timestamp='04/04/2022 05:03:22',type='colombian',size='L',price='CAD$4.50',offer='',discount='ga',userId=3033,country=CANADA,city='Montreal'}
SaleTransaction{uuid='DB999AFB-F50B-0D61-CDD2-F9B77AA27F5D',timestamp='04/30/2022 03:21:41',type='italian',size='XL',price='CAD$5.50',offer='30%',discount='',userId=3082,country=CANADA,city='Montreal'}
SaleTransaction{uuid='3CA8FDAA-424F-B8E6-E2A9-4DA256F53090',timestamp='04/01/2022 11:56:07',type='blend',size='S',price='CAD$2.50',offer='30%',discount='',userId=3073,country=CANADA,city='Montreal'}
SaleTransaction{uuid='F3B7DE17-B2F0-1F17-2B2D-5E947D8E6355',timestamp='27th Apr 2022 04:10:41',type='brazilian',size='L',price='£4.50',offer='ga',discount='',userId=8,country=UK,city='London'}
SaleTransaction{uuid='6CE2AF44-0CD3-25A6-9421-FCFB24016249',timestamp='9th Apr 2022 04:14:27',type='colombian',size='S',price='£3.00',offer='sg',discount='15%',userId=12,country=UK,city='London'}
SaleTransaction{uuid='A3D08F16-D32F-67F0-CB2F-E530390B85DC',timestamp='9th Apr 2022 06:02:06',type='colombian',size='L',price='£4.50',offer='',discount='',userId=49,country=UK,city='London'}
SaleTransaction{uuid='FD9D075C-3BE5-D3E7-ED08-CE9DBB355D2D',timestamp='20th Apr 2022 10:00:27',type='espresso',size='L',price='£4.50',offer='sg',discount='',userId=94,country=UK,city='London'}
SaleTransaction{uuid='18FD0825-4CEF-2BB1-978D-31F876ECECEC',timestamp='20th Apr 2022 06:41:21',type='blend',size='S',price='£3.00',offer='h&l',discount='',userId=60,country=UK,city='London'}
SaleTransaction{uuid='24A8E052-A759-40A4-88A9-EBDFC6295AC1',timestamp='15th Apr 2022 04:05:50',type='blend',size='XL',price='£5.00',offer='',discount='',userId=9,country=UK,city='London'}
SaleTransaction{uuid='2F7E8399-237C-785E-C4E1-A7923EA99A14',timestamp='4th Apr 2022 08:03:38',type='brazilian',size='S',price='£3.00',offer='',discount='25%',userId=10,country=UK,city='London'}
SaleTransaction{uuid='B8A48D45-AA58-7B34-F8CD-6F03D92C59AE',timestamp='4th Apr 2022 01:32:50',type='colombian',size='M',price='£3.75',offer='',discount='',userId=10,country=UK,city='London'}
SaleTransaction{uuid='03678043-061D-C397-5920-7A4FC468AD08',timestamp='30th Apr 2022 07:56:57',type='blend',size='XL',price='£5.00',offer='h&l',discount='',userId=1,country=UK,city='London'}
SaleTransaction{uuid='5E18FDB7-759E-BFF5-B182-E26ADB24307B',timestamp='28th Apr 2022 07:11:44',type='colombian',size='S',price='£3.00',offer='',discount='15%',userId=54,country=UK,city='London'}
SaleTransaction{uuid='D690516C-C904-0055-7D1B-029D6EED37CE',timestamp='27th Apr 2022 12:36:57',type='colombian',size='M',price='£3.75',offer='',discount='',userId=23,country=UK,city='London'}
SaleTransaction{uuid='4D1A2C4A-7F96-1534-AFCA-7FBE3F558053',timestamp='24th Apr 2022 09:15:32',type='brazilian',size='S',price='£3.00',offer='h&l',discount='',userId=41,country=UK,city='London'}
SaleTransaction{uuid='4B09D963-4BB8-A5E6-37F9-FADA763B3290',timestamp='15th Apr 2022 01:10:39',type='colombian',size='L',price='£4.50',offer='gft',discount='',userId=46,country=UK,city='London'}
SaleTransaction{uuid='4BC96420-A5DB-9C22-849C-438DECADA4BB',timestamp='30th Apr 2022 12:25:00',type='colombian',size='S',price='£3.00',offer='h&l',discount='',userId=80,country=UK,city='London'}
SaleTransaction{uuid='D660C815-7756-8642-D700-8AA57FC0EEC8',timestamp='15th Apr 2022 08:27:28',type='espresso',size='M',price='£3.75',offer='',discount='',userId=71,country=UK,city='London'}
SaleTransaction{uuid='3E655572-A8FB-DC0C-6DEA-6D0CF7FFE9E5',timestamp='25th Apr 2022 08:14:00',type='blend',size='M',price='£3.75',offer='',discount='',userId=20,country=UK,city='London'}
SaleTransaction{uuid='5F2C2006-5DBF-82FA-B65A-6878E277402D',timestamp='27th Apr 2022 10:53:42',type='colombian',size='M',price='£3.75',offer='ga',discount='20%',userId=88,country=UK,city='London'}
SaleTransaction{uuid='E1157A61-679B-0BCE-4DC8-F363AC433F54',timestamp='21st Apr 2022 05:29:58',type='blend',size='M',price='£3.75',offer='h&l',discount='20%',userId=22,country=UK,city='London'}
SaleTransaction{uuid='EF314E0C-9041-0AD0-A9C0-E1A4B2DD0C59',timestamp='6th Apr 2022 04:13:20',type='colombian',size='M',price='£3.75',offer='sg',discount='',userId=23,country=UK,city='London'}
SaleTransaction{uuid='D1DB8756-D047-3918-920E-ECBCB73FEF71',timestamp='30th Apr 2022 07:17:15',type='blend',size='S',price='£3.00',offer='',discount='15%',userId=87,country=UK,city='London'}
SaleTransaction{uuid='518F2A6D-DAF6-53B1-98C1-C24233532868',timestamp='24th Apr 2022 07:19:42',type='colombian',size='XL',price='£5.00',offer='',discount='',userId=99,country=UK,city='London'}
SaleTransaction{uuid='97DE2656-888B-DB6F-91DC-BF4C281A40B7',timestamp='15th Apr 2022 01:02:17',type='blend',size='S',price='£3.00',offer='ga',discount='30%',userId=75,country=UK,city='London'}
SaleTransaction{uuid='F7E7C550-C65B-CEAE-99C5-BEF9735D19F8',timestamp='4th Apr 2022 12:33:02',type='espresso',size='XL',price='£5.00',offer='h&l',discount='',userId=69,country=UK,city='London'}
SaleTransaction{uuid='63912E68-4A94-290A-3678-7313A648657E',timestamp='11th Apr 2022 10:07:52',type='blend',size='L',price='£4.50',offer='',discount='',userId=75,country=UK,city='London'}
SaleTransaction{uuid='362EB171-C89D-B86C-3E43-764023C32F99',timestamp='4th Apr 2022 05:58:49',type='blend',size='S',price='£3.00',offer='',discount='',userId=18,country=UK,city='London'}
SaleTransaction{uuid='945F7328-2256-68CA-406B-08DB2B3B18AE',timestamp='15th Apr 2022 09:26:29',type='espresso',size='L',price='£4.50',offer='',discount='',userId=28,country=UK,city='London'}
SaleTransaction{uuid='0FCF5370-4F0F-8E01-4DA7-BAE26AF84F4E',timestamp='2nd Apr 2022 06:51:46',type='colombian',size='L',price='£4.50',offer='',discount='',userId=58,country=UK,city='London'}
SaleTransaction{uuid='06343C30-FB39-A7D3-096E-F5D61B31D0AA',timestamp='10th Apr 2022 08:49:18',type='colombian',size='M',price='£3.75',offer='',discount='',userId=83,country=UK,city='London'}
SaleTransaction{uuid='5E582826-0DEB-D699-3FBC-FC29C9243EE2',timestamp='2nd Apr 2022 03:39:54',type='colombian',size='XL',price='£5.00',offer='',discount='',userId=41,country=UK,city='London'}
SaleTransaction{uuid='5E2DC3E4-E288-5815-804F-4331D726A021',timestamp='6th Apr 2022 04:09:34',type='blend',size='XL',price='£5.00',offer='h&l',discount='',userId=72,country=UK,city='London'}
SaleTransaction{uuid='2E905A79-2293-0D06-0C8D-1692483F9702',timestamp='13th Apr 2022 05:39:34',type='espresso',size='L',price='£4.50',offer='ga',discount='',userId=5,country=UK,city='London'}
SaleTransaction{uuid='10930948-FDFF-6BDD-8BEB-8B20284F5681',timestamp='29th Apr 2022 11:12:45',type='brazilian',size='M',price='£3.75',offer='gft',discount='30%',userId=39,country=UK,city='London'}
SaleTransaction{uuid='AD5A422A-D4BA-F5B3-49C1-EBC3B1456DF1',timestamp='4th Apr 2022 05:28:14',type='brazilian',size='M',price='£3.75',offer='gft',discount='',userId=44,country=UK,city='London'}
SaleTransaction{uuid='95ED419F-2B78-29D6-183E-8F383320129B',timestamp='29th Apr 2022 02:05:32',type='colombian',size='M',price='£3.75',offer='',discount='',userId=90,country=UK,city='London'}
SaleTransaction{uuid='2B4E912C-42CF-2D33-54AB-E4738B99E4AF',timestamp='19th Apr 2022 02:10:50',type='espresso',size='M',price='£3.75',offer='',discount='',userId=11,country=UK,city='London'}
SaleTransaction{uuid='068D891F-AEED-5DF3-73D8-C47FE16D8A08',timestamp='9th Apr 2022 09:43:13',type='colombian',size='S',price='£3.00',offer='ga',discount='',userId=80,country=UK,city='London'}
SaleTransaction{uuid='4DAFE572-3EDC-22C6-9074-C58578BC61D5',timestamp='4th Apr 2022 10:30:01',type='colombian',size='S',price='£3.00',offer='',discount='20%',userId=10,country=UK,city='London'}
SaleTransaction{uuid='B5F3DF8D-31ED-5966-3FA7-FB08A830BE08',timestamp='3rd Apr 2022 08:35:30',type='blend',size='XL',price='£5.00',offer='',discount='',userId=11,country=UK,city='London'}
SaleTransaction{uuid='C2A62697-79B3-149E-44E6-B703DCBE6EB4',timestamp='14th Apr 2022 01:06:53',type='espresso',size='M',price='£3.75',offer='h&l',discount='',userId=95,country=UK,city='London'}
SaleTransaction{uuid='E9B18250-071B-05F3-7070-30C4FD0B2325',timestamp='2nd Apr 2022 08:52:36',type='espresso',size='M',price='£3.75',offer='',discount='',userId=41,country=UK,city='London'}
SaleTransaction{uuid='82870DCC-4BE9-EFBA-2880-8D8B5A23A5EB',timestamp='10th Apr 2022 12:03:09',type='blend',size='S',price='£3.00',offer='gft',discount='25%',userId=74,country=UK,city='London'}
SaleTransaction{uuid='51C4F2C7-EEE3-5E39-DD2E-A29C313FDAA5',timestamp='14th Apr 2022 10:37:46',type='blend',size='L',price='£4.50',offer='ga',discount='15%',userId=39,country=UK,city='London'}
SaleTransaction{uuid='48A19EDA-4763-51E4-427E-7BD3219E914F',timestamp='20th Apr 2022 06:17:17',type='colombian',size='L',price='£4.50',offer='',discount='20%',userId=47,country=UK,city='London'}
SaleTransaction{uuid='25429B98-7A8B-2E80-5F0B-73399F6F1E60',timestamp='26th Apr 2022 05:48:06',type='colombian',size='XL',price='£5.00',offer='',discount='20%',userId=88,country=UK,city='London'}
SaleTransaction{uuid='08AF9FFA-1655-9A14-7EC4-B2886FB6F244',timestamp='23rd Apr 2022 09:00:43',type='colombian',size='S',price='£3.00',offer='',discount='',userId=89,country=UK,city='London'}
SaleTransaction{uuid='4D6729DF-9684-DAE8-3B7E-3B21D53D88FD',timestamp='5th Apr 2022 02:46:48',type='brazilian',size='S',price='£3.00',offer='h&l',discount='20%',userId=50,country=UK,city='London'}
SaleTransaction{uuid='2ECE439E-0CE9-E72E-740F-17A2D6305BD3',timestamp='20th Apr 2022 01:33:13',type='espresso',size='M',price='£3.75',offer='gft',discount='20%',userId=3,country=UK,city='London'}
SaleTransaction{uuid='56004152-182C-204F-99FE-998ED2646584',timestamp='21st Apr 2022 04:28:17',type='blend',size='XL',price='£5.00',offer='',discount='30%',userId=90,country=UK,city='London'}
SaleTransaction{uuid='96130002-B8B1-4F67-23BB-8223C9690160',timestamp='15th Apr 2022 09:20:40',type='brazilian',size='S',price='£3.00',offer='',discount='30%',userId=10,country=UK,city='London'}
SaleTransaction{uuid='A3DE0D68-4F97-3052-6876-D081BA7C3197',timestamp='22nd Apr 2022 08:11:40',type='colombian',size='M',price='£3.75',offer='sg',discount='',userId=84,country=UK,city='London'}
SaleTransaction{uuid='40187454-4A8B-1BFD-E444-5CFDE0C8F968',timestamp='30th Apr 2022 11:57:11',type='blend',size='M',price='£3.75',offer='',discount='25%',userId=97,country=UK,city='London'}
SaleTransaction{uuid='EA9B4A98-7501-1583-9EF3-E21106C44F46',timestamp='11th Apr 2022 11:39:11',type='brazilian',size='XL',price='£5.00',offer='gft',discount='',userId=24,country=UK,city='London'}
SaleTransaction{uuid='08DA1190-B48C-0293-C341-E735312D97E7',timestamp='2nd Apr 2022 11:44:16',type='blend',size='S',price='£3.00',offer='',discount='',userId=82,country=UK,city='London'}
SaleTransaction{uuid='D3B75F84-3F2A-F601-78FD-28D96E0EE1CA',timestamp='29th Apr 2022 09:00:34',type='colombian',size='L',price='£4.50',offer='',discount='',userId=54,country=UK,city='London'}
SaleTransaction{uuid='88104FD4-DD9F-2A58-C329-777D62D3EDD1',timestamp='3rd Apr 2022 11:15:08',type='blend',size='S',price='£3.00',offer='',discount='',userId=32,country=UK,city='London'}
SaleTransaction{uuid='FE912DD2-6613-175D-0DD1-D5EC4FA46B14',timestamp='24th Apr 2022 12:47:37',type='espresso',size='M',price='£3.75',offer='h&l',discount='15%',userId=22,country=UK,city='London'}
SaleTransaction{uuid='FF868BCF-3528-6ACA-7991-66CF151EF1CD',timestamp='12th Apr 2022 02:12:06',type='espresso',size='L',price='£4.50',offer='',discount='',userId=70,country=UK,city='London'}
SaleTransaction{uuid='0A4B8257-165F-9AEA-B55A-AA7B72B97A5E',timestamp='19th Apr 2022 04:20:27',type='colombian',size='M',price='£3.75',offer='',discount='20%',userId=16,country=UK,city='London'}
SaleTransaction{uuid='F20A54EF-2A77-DE28-2DFB-657B8B3FAFA0',timestamp='2nd Apr 2022 06:35:21',type='espresso',size='M',price='£3.75',offer='',discount='',userId=25,country=UK,city='London'}
SaleTransaction{uuid='9FD885D2-9664-82A0-B7AE-695EF594FFAD',timestamp='12th Apr 2022 11:36:10',type='brazilian',size='S',price='£3.00',offer='ga',discount='',userId=63,country=UK,city='London'}
SaleTransaction{uuid='430ACE91-F868-1336-4998-A8EF8D33F29F',timestamp='7th Apr 2022 11:49:13',type='colombian',size='M',price='£3.75',offer='',discount='',userId=94,country=UK,city='London'}
SaleTransaction{uuid='8BD07950-04DB-29E0-A0AF-79EA08C4EFC6',timestamp='16th Apr 2022 11:23:24',type='colombian',size='S',price='£3.00',offer='',discount='',userId=9,country=UK,city='London'}
SaleTransaction{uuid='CF1266B9-DF2F-2EE4-2B83-5704ACF57717',timestamp='2nd Apr 2022 09:50:58',type='espresso',size='XL',price='£5.00',offer='gft',discount='15%',userId=81,country=UK,city='London'}
SaleTransaction{uuid='BB06DDA0-9130-E14E-D835-9F7F3510BE6A',timestamp='28th Apr 2022 10:07:35',type='colombian',size='XL',price='£5.00',offer='',discount='',userId=9,country=UK,city='London'}
SaleTransaction{uuid='1B0257D1-C187-7207-831B-F506EE4C05D5',timestamp='30th Apr 2022 09:41:46',type='colombian',size='M',price='£3.75',offer='',discount='',userId=18,country=UK,city='London'}
SaleTransaction{uuid='8175A1F7-560F-925E-706F-97E63F536A14',timestamp='2nd Apr 2022 10:11:26',type='brazilian',size='S',price='£3.00',offer='',discount='',userId=12,country=UK,city='London'}
SaleTransaction{uuid='F69DD53A-1373-E808-0929-DCDED15DE53F',timestamp='20th Apr 2022 07:42:25',type='colombian',size='S',price='£3.00',offer='',discount='',userId=44,country=UK,city='London'}
SaleTransaction{uuid='5BAA8F43-7AC3-7ED2-2C4A-FB5B3F2CD45F',timestamp='14th Apr 2022 02:11:30',type='blend',size='S',price='£3.00',offer='',discount='',userId=75,country=UK,city='London'}
SaleTransaction{uuid='CF5AC7C9-C037-C46F-C0F8-7FD3509E158E',timestamp='2nd Apr 2022 06:29:56',type='blend',size='M',price='£3.75',offer='sg',discount='15%',userId=28,country=UK,city='London'}
SaleTransaction{uuid='CE319D2D-AD34-1117-39D5-078203D1EC68',timestamp='19th Apr 2022 03:42:29',type='blend',size='XL',price='£5.00',offer='sg',discount='',userId=88,country=UK,city='London'}
SaleTransaction{uuid='4284AD83-05B2-43A2-2F3B-AA04892D5C78',timestamp='8th Apr 2022 08:10:43',type='espresso',size='M',price='£3.75',offer='',discount='',userId=6,country=UK,city='London'}
SaleTransaction{uuid='886A8583-AC38-4BE6-6C0A-C75A8112748E',timestamp='6th Apr 2022 09:36:08',type='blend',size='XL',price='£5.00',offer='',discount='30%',userId=81,country=UK,city='London'}
SaleTransaction{uuid='427ED753-37F2-5C13-BAB1-0C3C9245E05B',timestamp='21st Apr 2022 11:14:32',type='brazilian',size='M',price='£3.75',offer='sg',discount='',userId=22,country=UK,city='London'}
SaleTransaction{uuid='04C2ED35-6744-6A58-5255-1CA7911D1D58',timestamp='25th Apr 2022 01:01:15',type='espresso',size='S',price='£3.00',offer='',discount='15%',userId=5,country=UK,city='London'}
SaleTransaction{uuid='31CF3379-5655-E185-E18D-EA53D85FE4C5',timestamp='24th Apr 2022 04:12:57',type='colombian',size='XL',price='£5.00',offer='',discount='',userId=52,country=UK,city='London'}
SaleTransaction{uuid='B9431DAD-E090-C5EA-90DA-474FF5CC4F95',timestamp='12th Apr 2022 04:54:37',type='espresso',size='S',price='£3.00',offer='',discount='',userId=58,country=UK,city='London'}
SaleTransaction{uuid='8C64F7CB-8C24-50F1-0CB3-1FBAF8C446A6',timestamp='27th Apr 2022 02:14:51',type='blend',size='XL',price='£5.00',offer='',discount='',userId=29,country=UK,city='London'}
SaleTransaction{uuid='7E231C94-03B3-90ED-30E8-6A9A27937D63',timestamp='8th Apr 2022 08:12:45',type='blend',size='XL',price='£5.00',offer='',discount='30%',userId=43,country=UK,city='London'}
SaleTransaction{uuid='9E87CB4E-367A-F13C-F263-2F5D82F6378D',timestamp='8th Apr 2022 10:21:26',type='espresso',size='M',price='£3.75',offer='sg',discount='',userId=57,country=UK,city='London'}
SaleTransaction{uuid='287087B9-A67F-0EC1-1BB4-B8239D7F1208',timestamp='22nd Apr 2022 04:34:41',type='espresso',size='S',price='£3.00',offer='',discount='',userId=21,country=UK,city='London'}
SaleTransaction{uuid='70538E25-1295-57D5-AF22-B402218F89C6',timestamp='10th Apr 2022 07:36:13',type='espresso',size='XL',price='£5.00',offer='ga',discount='30%',userId=89,country=UK,city='London'}
SaleTransaction{uuid='9639D373-E7F2-FC67-3990-CD487FA74919',timestamp='4th Apr 2022 01:08:01',type='blend',size='XL',price='£5.00',offer='',discount='',userId=52,country=UK,city='London'}
SaleTransaction{uuid='0B039D55-0EDF-8D74-2B6A-7A5F2CECF6B2',timestamp='5th Apr 2022 02:17:55',type='colombian',size='M',price='£3.75',offer='',discount='30%',userId=41,country=UK,city='London'}
SaleTransaction{uuid='4E27C39C-6372-4CC0-65BE-48E8CCFFFD5A',timestamp='20th Apr 2022 07:32:28',type='espresso',size='XL',price='£5.00',offer='gft',discount='20%',userId=53,country=UK,city='London'}
SaleTransaction{uuid='D35AB7D0-CEA7-4639-14F7-B07213B86D54',timestamp='17th Apr 2022 10:30:23',type='brazilian',size='L',price='£4.50',offer='ga',discount='',userId=5,country=UK,city='London'}
SaleTransaction{uuid='A05722C9-F506-3BD6-BF80-1E355E509147',timestamp='21st Apr 2022 12:25:56',type='espresso',size='S',price='£3.00',offer='',discount='',userId=41,country=UK,city='London'}
SaleTransaction{uuid='55E5B08E-F0F9-4466-1735-674FCB7C4D46',timestamp='13th Apr 2022 12:46:30',type='colombian',size='XL',price='£5.00',offer='',discount='',userId=42,country=UK,city='London'}
SaleTransaction{uuid='08609832-205C-4A9A-8EB0-C8415193E6B1',timestamp='13th Apr 2022 10:55:54',type='espresso',size='S',price='£3.00',offer='ga',discount='20%',userId=57,country=UK,city='London'}
SaleTransaction{uuid='9CFFF5BF-FD69-8566-7AFA-6FD34DF8A262',timestamp='6th Apr 2022 01:55:59',type='blend',size='L',price='£4.50',offer='',discount='15%',userId=51,country=UK,city='London'}
SaleTransaction{uuid='4CF11C2B-1D03-37E6-45A3-A0743B4CCBDC',timestamp='12th Apr 2022 12:51:23',type='espresso',size='L',price='£4.50',offer='',discount='',userId=66,country=UK,city='London'}
